"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.452 0.706 0.776 0.52
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.573 0.736 0.74 0.717 0.381 0.703 0.859 0.407
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.264 0.322 0.28 0.821 0.23 0.286 0.248 0.759
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.573 0.736 0.74 0.717 0.432 0.677 0.737 0.511
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.379 0.461 0.416 0.81 0.331 0.418 0.378 0.727
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.568 0.705 0.693 0.759 0.437 0.656 0.693 0.541
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.551 0.684 0.667 0.759 0.414 0.656 0.713 0.497
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.576 0.717 0.707 0.756 0.435 0.682 0.743 0.512
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.284 0.602 0.793 0.307
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.262 0.323 0.281 0.8 0.225 0.28 0.241 0.767
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.386 0.723 0.903 0.403
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.25 0.307 0.266 0.81 0.189 0.234 0.199 0.778
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.537 0.684 0.674 0.726
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.437 0.751 0.89 0.462
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.47 0.724 0.793 0.535
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.534 0.748 0.788 0.623 0.199 0.39 0.441 0.266
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.152 0.187 0.157 0.825 0.101 0.127 0.105 0.725
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.6 0.772 0.787 0.717 0.414 0.584 0.583 0.588
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.173 0.213 0.179 0.825 0.11 0.137 0.114 0.774
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.597 0.732 0.722 0.776 0.479 0.659 0.667 0.629
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.573 0.73 0.731 0.725 0.436 0.655 0.692 0.541
19 "CapsuleDef3" 0.4 30 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.58 0.74 0.743 0.725 0.408 0.634 0.675 0.508
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.284 0.602 0.793 0.307
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.276 0.34 0.298 0.792 0.253 0.319 0.28 0.718
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.385 0.719 0.894 0.403
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.393 0.485 0.443 0.776 0.309 0.397 0.358 0.693
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.547 0.718 0.726 0.69
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.459 0.745 0.85 0.499
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.447 0.753 0.88 0.476
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.785 0.806 0.713 0.452 0.654 0.677 0.576
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.271 0.333 0.29 0.804 0.263 0.328 0.288 0.752
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.6 0.772 0.787 0.717 0.486 0.702 0.739 0.586
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.303 0.374 0.33 0.789 0.264 0.331 0.291 0.739
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.6 0.728 0.715 0.789 0.521 0.687 0.688 0.683
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.591 0.742 0.742 0.744 0.545 0.726 0.74 0.674
20 "CapsuleDef3" 0.4 30 0.5 40 4 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.608 0.784 0.804 0.713 0.488 0.71 0.751 0.583
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.61 0.784 0.803 0.717 0.281 0.593 0.773 0.307
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.302 0.37 0.325 0.81 0.291 0.366 0.326 0.73
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.784 0.802 0.717 0.377 0.699 0.856 0.403
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.261 0.321 0.28 0.792 0.225 0.284 0.247 0.713
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.537 0.704 0.708 0.69
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.506 0.736 0.786 0.586
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.414 0.646 0.694 0.507
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.602 0.782 0.803 0.705 0.382 0.663 0.764 0.433
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.307 0.374 0.33 0.815 0.176 0.225 0.193 0.673
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.597 0.768 0.781 0.717 0.284 0.564 0.691 0.325
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.225 0.277 0.237 0.815 0.191 0.242 0.208 0.701
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.586 0.753 0.763 0.717 0.387 0.503 0.472 0.683
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.783 0.801 0.717 0.474 0.661 0.673 0.616
21 "CapsuleDef3" 0.4 30 0.5 40 6 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.599 0.77 0.784 0.717 0.345 0.591 0.658 0.42
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.237 0.546 0.762 0.256
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.33 0.405 0.361 0.792 0.233 0.29 0.251 0.766
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.385 0.719 0.894 0.403
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.324 0.397 0.353 0.796 0.21 0.264 0.228 0.724
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.551 0.714 0.717 0.704
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.46 0.748 0.854 0.499
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.501 0.739 0.795 0.576
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.585 0.777 0.806 0.681 0.42 0.647 0.69 0.517
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.215 0.264 0.226 0.807 0.186 0.229 0.195 0.805
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.6 0.772 0.787 0.717 0.329 0.589 0.676 0.39
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.296 0.362 0.319 0.807 0.219 0.275 0.238 0.735
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.596 0.74 0.735 0.759 0.488 0.648 0.642 0.671
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.525 0.677 0.67 0.708 0.447 0.624 0.629 0.607
22 "CapsuleDef3" 0.4 30 0.5 48 3 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.587 0.742 0.744 0.735 0.396 0.645 0.71 0.472
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.281 0.593 0.773 0.307
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.352 0.429 0.384 0.81 0.255 0.322 0.283 0.723
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.456 0.759 0.884 0.485
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.348 0.428 0.385 0.783 0.306 0.391 0.353 0.697
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.539 0.699 0.698 0.704
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.462 0.734 0.823 0.513
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.481 0.728 0.792 0.55
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.608 0.784 0.804 0.713 0.467 0.683 0.718 0.572
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.322 0.396 0.352 0.789 0.208 0.26 0.224 0.752
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.6 0.771 0.786 0.717 0.522 0.705 0.718 0.656
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.287 0.352 0.309 0.8 0.228 0.287 0.249 0.734
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.581 0.721 0.711 0.759 0.514 0.666 0.657 0.702
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.591 0.751 0.757 0.73 0.462 0.673 0.704 0.573
23 "CapsuleDef3" 0.4 30 0.5 48 4 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.598 0.771 0.787 0.713 0.522 0.708 0.723 0.653
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.237 0.546 0.762 0.256
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.379 0.464 0.421 0.792 0.296 0.372 0.331 0.74
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.384 0.716 0.889 0.403
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.314 0.386 0.342 0.795 0.217 0.27 0.232 0.772
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.546 0.708 0.709 0.704
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.494 0.755 0.835 0.547
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.504 0.737 0.79 0.583
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.6 0.782 0.805 0.702 0.384 0.667 0.771 0.434
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.255 0.313 0.272 0.807 0.227 0.285 0.247 0.745
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.598 0.768 0.782 0.717 0.269 0.548 0.681 0.307
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.23 0.283 0.243 0.81 0.172 0.213 0.18 0.785
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.596 0.739 0.735 0.759 0.409 0.584 0.586 0.575
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.598 0.771 0.787 0.713 0.458 0.674 0.709 0.564
24 "CapsuleDef3" 0.4 30 0.5 48 6 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.607 0.783 0.803 0.713 0.417 0.652 0.702 0.507
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_all" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.333 0.678 0.89 0.347
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_sbc" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.276 0.337 0.294 0.824 0.225 0.279 0.241 0.767
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_ros" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.39 0.636 0.699 0.468
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_rus" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.403 0.493 0.451 0.79 0.353 0.446 0.406 0.729
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_smote" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.383 0.531 0.517 0.595
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.246 0.422 0.443 0.355
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.375 0.621 0.683 0.455
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_all" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.584 0.766 0.787 0.693 0.333 0.557 0.603 0.427
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_sbc" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.275 0.336 0.293 0.82 0.223 0.28 0.242 0.737
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_ros" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.554 0.707 0.703 0.724 0.424 0.628 0.651 0.549
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_rus" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.349 0.426 0.381 0.808 0.236 0.306 0.27 0.651
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_smote" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.535 0.661 0.639 0.767 0.389 0.561 0.561 0.559
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.527 0.678 0.671 0.712 0.35 0.577 0.625 0.443
25 "CapsuleDef3" 0.2 35 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.545 0.702 0.7 0.712 0.351 0.597 0.662 0.427
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_all" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.771 0.786 0.717 0.3 0.643 0.872 0.313
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_sbc" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.252 0.308 0.266 0.824 0.173 0.215 0.182 0.792
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_ros" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.371 0.647 0.746 0.424
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_rus" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.284 0.349 0.306 0.793 0.255 0.318 0.278 0.752
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_smote" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.49 0.65 0.645 0.672
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_borderline_smote_type1" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.364 0.537 0.54 0.528
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_RF_borderline_smote_type2" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.411 0.659 0.723 0.487
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_all" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.536 0.712 0.722 0.675 0.389 0.62 0.667 0.483
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_sbc" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.248 0.304 0.262 0.824 0.198 0.245 0.209 0.8
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_ros" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.553 0.705 0.7 0.724 0.338 0.602 0.691 0.398
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_rus" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.384 0.469 0.425 0.798 0.309 0.391 0.351 0.721
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_smote" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.548 0.677 0.657 0.767 0.411 0.621 0.65 0.527
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_borderline_smote_type1" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.551 0.705 0.701 0.721 0.34 0.587 0.656 0.414
26 "CapsuleDef3" 0.2 35 0.5 40 4 0.5 "fit_SVM_borderline_smote_type2" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.553 0.711 0.71 0.713 0.349 0.61 0.692 0.414
27 "CapsuleDef3" 0.2 35 0.5 40 6 0.5 "fit_RF_all" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.6 0.772 0.787 0.717 0.352 0.693 0.887 0.369
27 "CapsuleDef3" 0.2 35 0.5 40 6 0.5 "fit_RF_sbc" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.226 0.278 0.238 0.82 0.202 0.249 0.212 0.808
27 "CapsuleDef3" 0.2 35 0.5 40 6 0.5 "fit_RF_ros" 0.0498212033399487 0.0619074957475637 0.0502564009020204 0.851924860853432 0.599 0.77 0.785 0.717 0.435 0.672 0.724 0.522
