colony	tag	task_group	treatment	REP_treat
colony11BS	65	forager	control.big	R11BS
colony11BS	66	nurse	control.big	R11BS
colony11BS	67	forager	control.big	R11BS
colony11BS	68	nurse	control.big	R11BS
colony11BS	69	nurse	control.big	R11BS
colony11BS	70	nurse	control.big	R11BS
colony11BS	71	nurse	control.big	R11BS
colony11BS	72	nurse	control.big	R11BS
colony11BS	73	nurse	control.big	R11BS
colony11BS	74	forager	control.big	R11BS
colony11BS	75	nurse	control.big	R11BS
colony11BS	76	forager	control.big	R11BS
colony11BS	77	forager	control.big	R11BS
colony11BS	78	forager	control.big	R11BS
colony11BS	79	forager	control.big	R11BS
colony11BS	80	forager	control.big	R11BS
colony11BS	81	forager	control.big	R11BS
colony11BS	82	nurse	control.big	R11BS
colony11BS	83	nurse	control.big	R11BS
colony11BS	84	forager	control.big	R11BS
colony11BS	85	nurse	control.big	R11BS
colony11BS	86	nurse	control.big	R11BS
colony11BS	87	nurse	control.big	R11BS
colony11BS	88	nurse	control.big	R11BS
colony11BS	89	forager	control.big	R11BS
colony11BS	90	nurse	control.big	R11BS
colony11BS	91	nurse	control.big	R11BS
colony11BS	92	nurse	control.big	R11BS
colony11BS	93	nurse	control.big	R11BS
colony11BS	94	nurse	control.big	R11BS
colony11BS	95	nurse	control.big	R11BS
colony11BS	96	forager	control.big	R11BS
colony11BS	97	nurse	control.big	R11BS
colony11BS	98	forager	control.big	R11BS
colony11BS	99	forager	control.big	R11BS
colony11BS	100	forager	control.big	R11BS
colony11BS	101	forager	control.big	R11BS
colony11BS	102	nurse	control.big	R11BS
colony11BS	103	forager	control.big	R11BS
colony11BS	104	forager	control.big	R11BS
colony11BS	105	nurse	control.big	R11BS
colony11BS	106	nurse	control.big	R11BS
colony11BS	107	forager	control.big	R11BS
colony11BS	108	nurse	control.big	R11BS
colony11BS	109	nurse	control.big	R11BS
colony11BS	110	forager	control.big	R11BS
colony11BS	111	forager	control.big	R11BS
colony11BS	112	nurse	control.big	R11BS
colony11BS	113	nurse	control.big	R11BS
colony11BS	114	nurse	control.big	R11BS
colony11BS	116	nurse	control.big	R11BS
colony11BS	117	nurse	control.big	R11BS
colony11BS	118	forager	control.big	R11BS
colony11BS	119	forager	control.big	R11BS
colony11BS	120	forager	control.big	R11BS
colony11BS	121	nurse	control.big	R11BS
colony11BS	122	forager	control.big	R11BS
colony11BS	123	nurse	control.big	R11BS
colony11BS	124	nurse	control.big	R11BS
colony11BS	125	nurse	control.big	R11BS
colony11BS	126	forager	control.big	R11BS
colony11BS	127	nurse	control.big	R11BS
colony11BS	128	nurse	control.big	R11BS
colony11BS	129	forager	control.big	R11BS
colony11BS	130	nurse	control.big	R11BS
colony11BS	131	nurse	control.big	R11BS
colony11BS	132	nurse	control.big	R11BS
colony11BS	133	forager	control.big	R11BS
colony11BS	134	forager	control.big	R11BS
colony11BS	135	forager	control.big	R11BS
colony11BS	136	forager	control.big	R11BS
colony11BS	137	nurse	control.big	R11BS
colony11BS	138	nurse	control.big	R11BS
colony11BS	139	forager	control.big	R11BS
colony11BS	140	nurse	control.big	R11BS
colony11BS	141	nurse	control.big	R11BS
colony11BS	142	nurse	control.big	R11BS
colony11BS	143	nurse	control.big	R11BS
colony11BS	144	nurse	control.big	R11BS
colony11BS	145	nurse	control.big	R11BS
colony11BS	146	nurse	control.big	R11BS
colony11BS	147	nurse	control.big	R11BS
colony11BS	148	forager	control.big	R11BS
colony11BS	149	nurse	control.big	R11BS
colony11BS	150	forager	control.big	R11BS
colony11BS	151	nurse	control.big	R11BS
colony11BS	152	nurse	control.big	R11BS
colony11BS	153	nurse	control.big	R11BS
colony11BS	154	forager	control.big	R11BS
colony11BS	155	forager	control.big	R11BS
colony11BS	156	nurse	control.big	R11BS
colony11BS	157	nurse	control.big	R11BS
colony11BS	158	nurse	control.big	R11BS
colony11BS	159	nurse	control.big	R11BS
colony11BS	160	forager	control.big	R11BS
colony11BS	161	nurse	control.big	R11BS
colony11BS	162	nurse	control.big	R11BS
colony11BS	163	nurse	control.big	R11BS
colony11BS	164	forager	control.big	R11BS
colony11BS	165	forager	control.big	R11BS
colony11BS	166	forager	control.big	R11BS
colony11BS	167	nurse	control.big	R11BS
colony11BS	168	nurse	control.big	R11BS
colony11BS	169	nurse	control.big	R11BS
colony11BS	170	nurse	control.big	R11BS
colony11BS	171	nurse	control.big	R11BS
colony11BS	172	nurse	control.big	R11BS
colony11BS	173	nurse	control.big	R11BS
colony11BS	174	nurse	control.big	R11BS
colony11BS	175	nurse	control.big	R11BS
colony11BS	176	nurse	control.big	R11BS
colony11BS	177	nurse	control.big	R11BS
colony11BS	178	nurse	control.big	R11BS
colony11BS	179	nurse	control.big	R11BS
colony11BS	180	nurse	control.big	R11BS
colony11BS	181	nurse	control.big	R11BS
colony11BS	182	nurse	control.big	R11BS
colony11BS	183	nurse	control.big	R11BS
colony11BS	184	nurse	control.big	R11BS
colony11BS	185	nurse	control.big	R11BS
colony11BS	186	nurse	control.big	R11BS
colony11BS	187	nurse	control.big	R11BS
colony11BS	188	nurse	control.big	R11BS
colony11BS	189	forager	control.big	R11BS
colony11BS	190	nurse	control.big	R11BS
colony11BS	191	nurse	control.big	R11BS
colony11BS	192	forager	control.big	R11BS
colony11BS	193	forager	control.big	R11BS
colony11BS	194	nurse	control.big	R11BS
colony11BS	195	forager	control.big	R11BS
colony11SP	1	queen	pathogen.small	R11SP
colony11SP	2	forager	pathogen.small	R11SP
colony11SP	3	nurse	pathogen.small	R11SP
colony11SP	4	nurse	pathogen.small	R11SP
colony11SP	5	nurse	pathogen.small	R11SP
colony11SP	6	forager	pathogen.small	R11SP
colony11SP	7	nurse	pathogen.small	R11SP
colony11SP	9	nurse	pathogen.small	R11SP
colony11SP	11	forager	pathogen.small	R11SP
colony11SP	12	forager	pathogen.small	R11SP
colony11SP	13	nurse	pathogen.small	R11SP
colony11SP	14	forager	pathogen.small	R11SP
colony11SP	15	nurse	pathogen.small	R11SP
colony11SP	17	nurse	pathogen.small	R11SP
colony11SP	18	nurse	pathogen.small	R11SP
colony11SP	19	nurse	pathogen.small	R11SP
colony11SP	20	forager	pathogen.small	R11SP
colony11SP	21	forager	pathogen.small	R11SP
colony11SP	22	nurse	pathogen.small	R11SP
colony11SP	23	nurse	pathogen.small	R11SP
colony11SP	24	nurse	pathogen.small	R11SP
colony11SP	25	forager	pathogen.small	R11SP
colony11SP	26	forager	pathogen.small	R11SP
colony11SP	27	nurse	pathogen.small	R11SP
colony11SP	28	forager	pathogen.small	R11SP
colony11SP	29	nurse	pathogen.small	R11SP
colony11SP	30	nurse	pathogen.small	R11SP
colony11SP	31	nurse	pathogen.small	R11SP
colony11SP	32	forager	pathogen.small	R11SP
colony11SP	33	nurse	pathogen.small	R11SP
colony11SP	34	forager	pathogen.small	R11SP
colony11SS	1	queen	control.small	R11SS
colony11SS	2	forager	control.small	R11SS
colony11SS	3	forager	control.small	R11SS
colony11SS	4	nurse	control.small	R11SS
colony11SS	5	nurse	control.small	R11SS
colony11SS	6	nurse	control.small	R11SS
colony11SS	7	forager	control.small	R11SS
colony11SS	8	forager	control.small	R11SS
colony11SS	9	forager	control.small	R11SS
colony11SS	10	nurse	control.small	R11SS
colony11SS	11	nurse	control.small	R11SS
colony11SS	12	forager	control.small	R11SS
colony11SS	13	nurse	control.small	R11SS
colony11SS	14	forager	control.small	R11SS
colony11SS	15	forager	control.small	R11SS
colony11SS	16	forager	control.small	R11SS
colony11SS	17	forager	control.small	R11SS
colony11SS	18	forager	control.small	R11SS
colony11SS	19	forager	control.small	R11SS
colony11SS	20	forager	control.small	R11SS
colony11SS	21	forager	control.small	R11SS
colony11SS	22	forager	control.small	R11SS
colony11SS	23	nurse	control.small	R11SS
colony11SS	24	nurse	control.small	R11SS
colony11SS	25	forager	control.small	R11SS
colony11SS	26	forager	control.small	R11SS
colony11SS	27	nurse	control.small	R11SS
colony11SS	28	forager	control.small	R11SS
colony11SS	29	forager	control.small	R11SS
colony11SS	30	forager	control.small	R11SS
colony11SS	31	forager	control.small	R11SS
colony11SS	32	forager	control.small	R11SS
colony12BP	1	queen	pathogen.big	R12BP
colony12BP	2	forager	pathogen.big	R12BP
colony12BP	3	forager	pathogen.big	R12BP
colony12BP	4	nurse	pathogen.big	R12BP
colony12BP	5	forager	pathogen.big	R12BP
colony12BP	6	nurse	pathogen.big	R12BP
colony12BP	7	forager	pathogen.big	R12BP
colony12BP	8	forager	pathogen.big	R12BP
colony12BP	9	forager	pathogen.big	R12BP
colony12BP	10	forager	pathogen.big	R12BP
colony12BP	11	forager	pathogen.big	R12BP
colony12BP	12	forager	pathogen.big	R12BP
colony12BP	13	forager	pathogen.big	R12BP
colony12BP	14	forager	pathogen.big	R12BP
colony12BP	15	forager	pathogen.big	R12BP
colony12BP	16	forager	pathogen.big	R12BP
colony12BP	17	forager	pathogen.big	R12BP
colony12BP	18	nurse	pathogen.big	R12BP
colony12BP	19	nurse	pathogen.big	R12BP
colony12BP	20	forager	pathogen.big	R12BP
colony12BP	21	forager	pathogen.big	R12BP
colony12BP	22	forager	pathogen.big	R12BP
colony12BP	23	forager	pathogen.big	R12BP
colony12BP	24	nurse	pathogen.big	R12BP
colony12BP	25	forager	pathogen.big	R12BP
colony12BP	26	nurse	pathogen.big	R12BP
colony12BP	27	forager	pathogen.big	R12BP
colony12BP	28	forager	pathogen.big	R12BP
colony12BP	29	nurse	pathogen.big	R12BP
colony12BP	30	forager	pathogen.big	R12BP
colony12BP	31	nurse	pathogen.big	R12BP
colony12BP	32	forager	pathogen.big	R12BP
colony12BP	33	forager	pathogen.big	R12BP
colony12BP	34	forager	pathogen.big	R12BP
colony12BP	35	forager	pathogen.big	R12BP
colony12BP	36	nurse	pathogen.big	R12BP
colony12BP	37	nurse	pathogen.big	R12BP
colony12BP	38	forager	pathogen.big	R12BP
colony12BP	39	forager	pathogen.big	R12BP
colony12BP	40	forager	pathogen.big	R12BP
colony12BP	41	forager	pathogen.big	R12BP
colony12BP	42	forager	pathogen.big	R12BP
colony12BP	43	forager	pathogen.big	R12BP
colony12BP	44	nurse	pathogen.big	R12BP
colony12BP	45	nurse	pathogen.big	R12BP
colony12BP	46	forager	pathogen.big	R12BP
colony12BP	47	forager	pathogen.big	R12BP
colony12BP	48	nurse	pathogen.big	R12BP
colony12BP	49	nurse	pathogen.big	R12BP
colony12BP	50	nurse	pathogen.big	R12BP
colony12BP	51	nurse	pathogen.big	R12BP
colony12BP	52	forager	pathogen.big	R12BP
colony12BP	53	forager	pathogen.big	R12BP
colony12BP	54	nurse	pathogen.big	R12BP
colony12BP	55	nurse	pathogen.big	R12BP
colony12BP	56	forager	pathogen.big	R12BP
colony12BP	57	nurse	pathogen.big	R12BP
colony12BP	58	nurse	pathogen.big	R12BP
colony12BP	59	nurse	pathogen.big	R12BP
colony12BP	60	nurse	pathogen.big	R12BP
colony12BP	61	forager	pathogen.big	R12BP
colony12BP	62	forager	pathogen.big	R12BP
colony12BP	63	forager	pathogen.big	R12BP
colony12BP	64	nurse	pathogen.big	R12BP
colony12BP	65	nurse	pathogen.big	R12BP
colony12BP	66	forager	pathogen.big	R12BP
colony12BP	67	forager	pathogen.big	R12BP
colony12BP	68	nurse	pathogen.big	R12BP
colony12BP	69	forager	pathogen.big	R12BP
colony12BP	70	nurse	pathogen.big	R12BP
colony12BP	71	forager	pathogen.big	R12BP
colony12BP	72	forager	pathogen.big	R12BP
colony12BP	73	forager	pathogen.big	R12BP
colony12BP	74	forager	pathogen.big	R12BP
colony12BP	75	forager	pathogen.big	R12BP
colony12BP	76	nurse	pathogen.big	R12BP
colony12BP	77	forager	pathogen.big	R12BP
colony12BP	78	nurse	pathogen.big	R12BP
colony12BP	79	forager	pathogen.big	R12BP
colony12BP	80	forager	pathogen.big	R12BP
colony12BP	81	nurse	pathogen.big	R12BP
colony12BP	82	forager	pathogen.big	R12BP
colony12BP	83	forager	pathogen.big	R12BP
colony12BP	84	nurse	pathogen.big	R12BP
colony12BP	85	nurse	pathogen.big	R12BP
colony12BP	86	forager	pathogen.big	R12BP
colony12BP	87	nurse	pathogen.big	R12BP
colony12BP	88	forager	pathogen.big	R12BP
colony12BP	89	forager	pathogen.big	R12BP
colony12BP	90	nurse	pathogen.big	R12BP
colony12BP	91	forager	pathogen.big	R12BP
colony12BP	92	forager	pathogen.big	R12BP
colony12BP	93	nurse	pathogen.big	R12BP
colony12BP	94	forager	pathogen.big	R12BP
colony12BP	95	nurse	pathogen.big	R12BP
colony12BP	96	nurse	pathogen.big	R12BP
colony12BP	97	forager	pathogen.big	R12BP
colony12BP	98	forager	pathogen.big	R12BP
colony12BP	99	forager	pathogen.big	R12BP
colony12BP	100	nurse	pathogen.big	R12BP
colony12BP	101	nurse	pathogen.big	R12BP
colony12BP	102	forager	pathogen.big	R12BP
colony12BP	103	forager	pathogen.big	R12BP
colony12BP	104	nurse	pathogen.big	R12BP
colony12BP	105	forager	pathogen.big	R12BP
colony12BP	106	forager	pathogen.big	R12BP
colony12BP	107	nurse	pathogen.big	R12BP
colony12BP	108	forager	pathogen.big	R12BP
colony12BP	109	nurse	pathogen.big	R12BP
colony12BP	110	forager	pathogen.big	R12BP
colony12BP	111	nurse	pathogen.big	R12BP
colony12BP	112	forager	pathogen.big	R12BP
colony12BP	113	forager	pathogen.big	R12BP
colony12BP	114	nurse	pathogen.big	R12BP
colony12BP	115	forager	pathogen.big	R12BP
colony12BP	116	forager	pathogen.big	R12BP
colony12BP	117	forager	pathogen.big	R12BP
colony12BP	118	forager	pathogen.big	R12BP
colony12BP	119	forager	pathogen.big	R12BP
colony12BP	120	nurse	pathogen.big	R12BP
colony12BP	121	forager	pathogen.big	R12BP
colony12BP	122	forager	pathogen.big	R12BP
colony12BP	123	nurse	pathogen.big	R12BP
colony12BP	124	nurse	pathogen.big	R12BP
colony12BP	125	forager	pathogen.big	R12BP
colony12BP	126	forager	pathogen.big	R12BP
colony12BP	127	nurse	pathogen.big	R12BP
colony12BP	128	nurse	pathogen.big	R12BP
colony12BP	129	forager	pathogen.big	R12BP
colony12BP	130	forager	pathogen.big	R12BP
colony12BP	131	nurse	pathogen.big	R12BP
colony12BP	132	forager	pathogen.big	R12BP
colony12BP	133	nurse	pathogen.big	R12BP
colony12BP	135	nurse	pathogen.big	R12BP
colony12BP	136	forager	pathogen.big	R12BP
colony12BP	137	forager	pathogen.big	R12BP
colony12BP	138	forager	pathogen.big	R12BP
colony12BP	139	forager	pathogen.big	R12BP
colony12BP	140	nurse	pathogen.big	R12BP
colony12BP	141	nurse	pathogen.big	R12BP
colony12BP	142	forager	pathogen.big	R12BP
colony12BP	143	forager	pathogen.big	R12BP
colony12BP	144	nurse	pathogen.big	R12BP
colony12BP	145	forager	pathogen.big	R12BP
colony12BP	146	forager	pathogen.big	R12BP
colony12BP	147	forager	pathogen.big	R12BP
colony12BP	148	nurse	pathogen.big	R12BP
colony12BP	149	forager	pathogen.big	R12BP
colony12BP	150	forager	pathogen.big	R12BP
colony12BP	151	nurse	pathogen.big	R12BP
colony12BP	152	forager	pathogen.big	R12BP
colony12BP	153	forager	pathogen.big	R12BP
colony12BP	154	nurse	pathogen.big	R12BP
colony12BP	155	nurse	pathogen.big	R12BP
colony12BP	156	nurse	pathogen.big	R12BP
colony12BP	157	forager	pathogen.big	R12BP
colony12BP	158	forager	pathogen.big	R12BP
colony12BP	159	forager	pathogen.big	R12BP
colony12BP	160	forager	pathogen.big	R12BP
colony12BP	161	nurse	pathogen.big	R12BP
colony12BP	162	forager	pathogen.big	R12BP
colony12BP	163	nurse	pathogen.big	R12BP
colony12BP	164	forager	pathogen.big	R12BP
colony12BP	165	forager	pathogen.big	R12BP
colony12BP	166	nurse	pathogen.big	R12BP
colony12BP	167	forager	pathogen.big	R12BP
colony12BP	168	forager	pathogen.big	R12BP
colony12BP	169	nurse	pathogen.big	R12BP
colony12BP	170	nurse	pathogen.big	R12BP
colony12BP	171	nurse	pathogen.big	R12BP
colony12BP	172	forager	pathogen.big	R12BP
colony12BP	173	forager	pathogen.big	R12BP
colony12BP	174	nurse	pathogen.big	R12BP
colony12BP	175	forager	pathogen.big	R12BP
colony12BP	176	nurse	pathogen.big	R12BP
colony12BP	177	forager	pathogen.big	R12BP
colony12BP	178	forager	pathogen.big	R12BP
colony12BP	180	forager	pathogen.big	R12BP
colony12BP	181	nurse	pathogen.big	R12BP
colony12BP	182	forager	pathogen.big	R12BP
colony12BP	183	nurse	pathogen.big	R12BP
colony12BP	184	nurse	pathogen.big	R12BP
colony12BP	185	nurse	pathogen.big	R12BP
colony12BP	186	forager	pathogen.big	R12BP
colony12BP	187	forager	pathogen.big	R12BP
colony12BP	188	forager	pathogen.big	R12BP
colony12BP	189	nurse	pathogen.big	R12BP
colony12BP	190	nurse	pathogen.big	R12BP
colony12BP	191	nurse	pathogen.big	R12BP
colony12BP	192	nurse	pathogen.big	R12BP
colony12BS	1	queen	control.big	R12BS
colony12BS	2	nurse	control.big	R12BS
colony12BS	3	forager	control.big	R12BS
colony12BS	4	nurse	control.big	R12BS
colony12BS	5	nurse	control.big	R12BS
colony12BS	6	forager	control.big	R12BS
colony12BS	7	nurse	control.big	R12BS
colony12BS	8	nurse	control.big	R12BS
colony12BS	9	nurse	control.big	R12BS
colony12BS	10	nurse	control.big	R12BS
colony12BS	11	forager	control.big	R12BS
colony12BS	12	forager	control.big	R12BS
colony12BS	13	nurse	control.big	R12BS
colony12BS	14	forager	control.big	R12BS
colony12BS	15	nurse	control.big	R12BS
colony12BS	16	nurse	control.big	R12BS
colony12BS	17	forager	control.big	R12BS
colony12BS	18	nurse	control.big	R12BS
colony12BS	19	nurse	control.big	R12BS
colony12BS	20	nurse	control.big	R12BS
colony12BS	21	forager	control.big	R12BS
colony12BS	22	forager	control.big	R12BS
colony12BS	23	nurse	control.big	R12BS
colony12BS	24	nurse	control.big	R12BS
colony12BS	25	nurse	control.big	R12BS
colony12BS	26	forager	control.big	R12BS
colony12BS	27	nurse	control.big	R12BS
colony12BS	28	nurse	control.big	R12BS
colony12BS	29	forager	control.big	R12BS
colony12BS	30	nurse	control.big	R12BS
colony12BS	31	nurse	control.big	R12BS
colony12BS	32	forager	control.big	R12BS
colony12BS	33	forager	control.big	R12BS
colony12BS	34	nurse	control.big	R12BS
colony12BS	35	nurse	control.big	R12BS
colony12BS	36	forager	control.big	R12BS
colony12BS	37	nurse	control.big	R12BS
colony12BS	38	nurse	control.big	R12BS
colony12BS	39	nurse	control.big	R12BS
colony12BS	40	forager	control.big	R12BS
colony12BS	41	forager	control.big	R12BS
colony12BS	42	nurse	control.big	R12BS
colony12BS	43	nurse	control.big	R12BS
colony12BS	44	nurse	control.big	R12BS
colony12BS	45	forager	control.big	R12BS
colony12BS	46	nurse	control.big	R12BS
colony12BS	47	forager	control.big	R12BS
colony12BS	48	nurse	control.big	R12BS
colony12BS	50	nurse	control.big	R12BS
colony12BS	51	nurse	control.big	R12BS
colony12BS	52	forager	control.big	R12BS
colony12BS	53	nurse	control.big	R12BS
colony12BS	54	forager	control.big	R12BS
colony12BS	55	forager	control.big	R12BS
colony12BS	56	nurse	control.big	R12BS
colony12BS	57	nurse	control.big	R12BS
colony12BS	58	nurse	control.big	R12BS
colony12BS	59	nurse	control.big	R12BS
colony12BS	60	forager	control.big	R12BS
colony12BS	61	forager	control.big	R12BS
colony12BS	62	forager	control.big	R12BS
colony12BS	63	nurse	control.big	R12BS
colony12BS	64	nurse	control.big	R12BS
colony12BS	65	forager	control.big	R12BS
colony12BS	66	forager	control.big	R12BS
colony12BS	67	nurse	control.big	R12BS
colony12BS	68	forager	control.big	R12BS
colony12BS	69	nurse	control.big	R12BS
colony12BS	70	nurse	control.big	R12BS
colony12BS	71	nurse	control.big	R12BS
colony12BS	72	forager	control.big	R12BS
colony12BS	73	nurse	control.big	R12BS
colony12BS	74	nurse	control.big	R12BS
colony12BS	75	nurse	control.big	R12BS
colony12BS	76	nurse	control.big	R12BS
colony12BS	77	nurse	control.big	R12BS
colony12BS	78	forager	control.big	R12BS
colony12BS	79	nurse	control.big	R12BS
colony12BS	80	forager	control.big	R12BS
colony12BS	81	forager	control.big	R12BS
colony12BS	82	forager	control.big	R12BS
colony12BS	83	forager	control.big	R12BS
colony12BS	84	nurse	control.big	R12BS
colony12BS	85	nurse	control.big	R12BS
colony12BS	86	forager	control.big	R12BS
colony12BS	87	forager	control.big	R12BS
colony12BS	88	nurse	control.big	R12BS
colony12BS	89	forager	control.big	R12BS
colony12BS	90	nurse	control.big	R12BS
colony12BS	91	forager	control.big	R12BS
colony12BS	92	nurse	control.big	R12BS
colony12BS	93	forager	control.big	R12BS
colony12BS	94	nurse	control.big	R12BS
colony12BS	95	forager	control.big	R12BS
colony12BS	96	nurse	control.big	R12BS
colony12BS	97	forager	control.big	R12BS
colony12BS	98	forager	control.big	R12BS
colony12BS	99	forager	control.big	R12BS
colony12BS	100	forager	control.big	R12BS
colony12BS	101	forager	control.big	R12BS
colony12BS	102	nurse	control.big	R12BS
colony12BS	103	forager	control.big	R12BS
colony12BS	104	nurse	control.big	R12BS
colony12BS	105	nurse	control.big	R12BS
colony12BS	106	forager	control.big	R12BS
colony12BS	107	forager	control.big	R12BS
colony12BS	108	forager	control.big	R12BS
colony12BS	109	forager	control.big	R12BS
colony12BS	110	nurse	control.big	R12BS
colony12BS	111	forager	control.big	R12BS
colony12BS	112	forager	control.big	R12BS
colony12BS	113	forager	control.big	R12BS
colony12BS	114	forager	control.big	R12BS
colony12BS	115	nurse	control.big	R12BS
colony12BS	116	nurse	control.big	R12BS
colony12BS	117	nurse	control.big	R12BS
colony12BS	118	nurse	control.big	R12BS
colony12BS	119	forager	control.big	R12BS
colony12BS	120	nurse	control.big	R12BS
colony12BS	121	nurse	control.big	R12BS
colony12BS	122	forager	control.big	R12BS
colony12BS	123	forager	control.big	R12BS
colony12BS	124	forager	control.big	R12BS
colony12BS	125	forager	control.big	R12BS
colony12BS	126	nurse	control.big	R12BS
colony12BS	127	forager	control.big	R12BS
colony12BS	128	forager	control.big	R12BS
colony12BS	129	forager	control.big	R12BS
colony12BS	130	nurse	control.big	R12BS
colony12BS	131	nurse	control.big	R12BS
colony12BS	132	forager	control.big	R12BS
colony12BS	133	forager	control.big	R12BS
colony12BS	134	nurse	control.big	R12BS
colony12BS	135	nurse	control.big	R12BS
colony12BS	136	nurse	control.big	R12BS
colony12BS	137	forager	control.big	R12BS
colony12BS	138	nurse	control.big	R12BS
colony12BS	139	nurse	control.big	R12BS
colony12BS	140	nurse	control.big	R12BS
colony12BS	141	nurse	control.big	R12BS
colony12BS	142	forager	control.big	R12BS
colony12BS	143	forager	control.big	R12BS
colony12BS	144	forager	control.big	R12BS
colony12BS	145	forager	control.big	R12BS
colony12BS	146	nurse	control.big	R12BS
colony12BS	147	forager	control.big	R12BS
colony12BS	148	forager	control.big	R12BS
colony12BS	149	forager	control.big	R12BS
colony12BS	150	nurse	control.big	R12BS
colony12BS	151	nurse	control.big	R12BS
colony12BS	152	nurse	control.big	R12BS
colony12BS	153	nurse	control.big	R12BS
colony12BS	154	forager	control.big	R12BS
colony12BS	155	nurse	control.big	R12BS
colony12BS	156	nurse	control.big	R12BS
colony12BS	157	forager	control.big	R12BS
colony12BS	158	forager	control.big	R12BS
colony12BS	159	forager	control.big	R12BS
colony12BS	160	forager	control.big	R12BS
colony12BS	161	forager	control.big	R12BS
colony12BS	162	forager	control.big	R12BS
colony12BS	163	nurse	control.big	R12BS
colony12BS	164	nurse	control.big	R12BS
colony12BS	165	nurse	control.big	R12BS
colony12BS	166	forager	control.big	R12BS
colony12BS	167	forager	control.big	R12BS
colony12BS	168	nurse	control.big	R12BS
colony12BS	169	forager	control.big	R12BS
colony12BS	170	forager	control.big	R12BS
colony12BS	171	nurse	control.big	R12BS
colony12BS	172	forager	control.big	R12BS
colony12BS	173	nurse	control.big	R12BS
colony12BS	174	forager	control.big	R12BS
colony12BS	175	forager	control.big	R12BS
colony12BS	176	nurse	control.big	R12BS
colony12BS	177	nurse	control.big	R12BS
colony12BS	178	forager	control.big	R12BS
colony12BS	179	nurse	control.big	R12BS
colony12BS	180	nurse	control.big	R12BS
colony12BS	181	forager	control.big	R12BS
colony12BS	182	nurse	control.big	R12BS
colony12BS	183	nurse	control.big	R12BS
colony12BS	184	nurse	control.big	R12BS
colony12BS	185	nurse	control.big	R12BS
colony12BS	186	forager	control.big	R12BS
colony12BS	187	forager	control.big	R12BS
colony12BS	188	nurse	control.big	R12BS
colony12BS	189	nurse	control.big	R12BS
colony12BS	190	forager	control.big	R12BS
colony12BS	191	forager	control.big	R12BS
colony12BS	192	nurse	control.big	R12BS
colony12BS	193	forager	control.big	R12BS
colony12BS	194	forager	control.big	R12BS
colony12SP	1	queen	pathogen.small	R12SP
colony12SP	2	nurse	pathogen.small	R12SP
colony12SP	3	nurse	pathogen.small	R12SP
colony12SP	4	nurse	pathogen.small	R12SP
colony12SP	5	nurse	pathogen.small	R12SP
colony12SP	6	nurse	pathogen.small	R12SP
colony12SP	7	forager	pathogen.small	R12SP
colony12SP	8	nurse	pathogen.small	R12SP
colony12SP	9	nurse	pathogen.small	R12SP
colony12SP	10	forager	pathogen.small	R12SP
colony12SP	11	nurse	pathogen.small	R12SP
colony12SP	12	nurse	pathogen.small	R12SP
colony12SP	13	forager	pathogen.small	R12SP
colony12SP	14	nurse	pathogen.small	R12SP
colony12SP	15	forager	pathogen.small	R12SP
colony12SP	16	forager	pathogen.small	R12SP
colony12SP	17	forager	pathogen.small	R12SP
colony12SP	18	forager	pathogen.small	R12SP
colony12SP	19	nurse	pathogen.small	R12SP
colony12SP	20	forager	pathogen.small	R12SP
colony12SP	21	forager	pathogen.small	R12SP
colony12SP	22	forager	pathogen.small	R12SP
colony12SP	23	nurse	pathogen.small	R12SP
colony12SP	24	nurse	pathogen.small	R12SP
colony12SP	25	nurse	pathogen.small	R12SP
colony12SP	26	forager	pathogen.small	R12SP
colony12SP	27	nurse	pathogen.small	R12SP
colony12SP	28	nurse	pathogen.small	R12SP
colony12SP	29	forager	pathogen.small	R12SP
colony13BS	1	queen	control.big	R13BS
colony13BS	2	forager	control.big	R13BS
colony13BS	3	forager	control.big	R13BS
colony13BS	4	forager	control.big	R13BS
colony13BS	5	nurse	control.big	R13BS
colony13BS	6	nurse	control.big	R13BS
colony13BS	7	nurse	control.big	R13BS
colony13BS	8	forager	control.big	R13BS
colony13BS	9	nurse	control.big	R13BS
colony13BS	11	forager	control.big	R13BS
colony13BS	12	forager	control.big	R13BS
colony13BS	13	forager	control.big	R13BS
colony13BS	14	forager	control.big	R13BS
colony13BS	15	forager	control.big	R13BS
colony13BS	16	nurse	control.big	R13BS
colony13BS	17	nurse	control.big	R13BS
colony13BS	18	forager	control.big	R13BS
colony13BS	19	forager	control.big	R13BS
colony13BS	21	nurse	control.big	R13BS
colony13BS	22	nurse	control.big	R13BS
colony13BS	23	forager	control.big	R13BS
colony13BS	24	nurse	control.big	R13BS
colony13BS	25	nurse	control.big	R13BS
colony13BS	26	forager	control.big	R13BS
colony13BS	27	nurse	control.big	R13BS
colony13BS	28	forager	control.big	R13BS
colony13BS	29	nurse	control.big	R13BS
colony13BS	30	forager	control.big	R13BS
colony13BS	31	nurse	control.big	R13BS
colony13BS	32	nurse	control.big	R13BS
colony13BS	33	forager	control.big	R13BS
colony13BS	34	nurse	control.big	R13BS
colony13BS	35	nurse	control.big	R13BS
colony13BS	36	nurse	control.big	R13BS
colony13BS	37	nurse	control.big	R13BS
colony13BS	38	forager	control.big	R13BS
colony13BS	39	forager	control.big	R13BS
colony13BS	40	forager	control.big	R13BS
colony13BS	41	forager	control.big	R13BS
colony13BS	42	nurse	control.big	R13BS
