"randy","colony","colony_size","treatment","antID","AntTask","AntTask_num","frames_inside_24hPRE","frames_inside_24hPOST","frames_outside_24hPRE","frames_outside_24hPOST","Exposed","IsQueen","prop_inside_24hPRE","prop_inside_24hPOST","delta_time_inside"
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",10,"forager",2,389243,473494,247864,158733,"no","no",0.610953890005917,0.748930368364527,0.13797647835861
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",11,"forager",2,453463,390729,197693,269963,"no","no",0.696396869567354,0.591393569166873,-0.105003300400481
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",12,"forager",2,631679,636487,50690,45344,"no","no",0.925714679301082,0.933496716928388,0.00778203762730645
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",13,"forager",2,485545,570883,130524,112487,"no","no",0.788134121340304,0.835393710581383,0.0472595892410791
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",14,"nurse",1,666788,656362,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",15,"forager",2,277917,277773,400072,396384,"no","no",0.409913730163764,0.412030135413561,0.00211640524979723
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",16,"nurse",1,671448,676965,273,0,"no","no",0.99959358126365,1,0.000406418736350389
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",17,"forager",2,363463,314000,307449,363462,"no","no",0.541744669941811,0.463494631433202,-0.0782500385086085
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",18,"forager",2,600079,646700,61692,18723,"no","no",0.90677741998365,0.971863010445987,0.0650855904623371
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",19,"forager",2,628631,628059,39756,43096,"no","no",0.940519489457455,0.935788305235005,-0.00473118422244967
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",20,"forager",2,306752,177481,339403,470400,"no","no",0.474734390355255,0.273940739117214,-0.200793651238041
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",21,"nurse",1,681752,669016,170,9028,"no","no",0.999750704626042,0.986685229867088,-0.013065474758954
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",22,"nurse",1,684122,685802,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",23,"nurse",1,667897,671042,78,0,"no","no",0.999883229162768,1,0.000116770837231939
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",24,"forager",2,664279,660327,13425,21719,"no","no",0.980190466634401,0.968156106772857,-0.0120343598615439
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",25,"forager",2,411617,418799,270864,248358,"no","no",0.603118621617305,0.627736799583906,0.0246181779666009
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",26,"forager",2,540505,527551,116337,147250,"no","no",0.822884346616081,0.781787519579846,-0.0410968270362347
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",27,"forager",2,448850,574687,216550,107384,"no","no",0.674556657649534,0.842561844734639,0.168005187085105
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",28,"forager",2,378105,442155,260037,192160,"no","no",0.59250919074438,0.697059032184325,0.104549841439945
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",29,"forager",2,432440,470037,240461,201061,"no","no",0.642650256129802,0.700399941588263,0.0577496854584606
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",30,"nurse",1,669437,679288,36,154,"no","no",0.999946226360137,0.999773343420042,-0.000172882940095209
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",31,"forager",2,617301,651356,57008,26463,"no","no",0.915457156882082,0.960958603993101,0.0455014471110191
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",32,"forager",2,376757,344268,295946,325481,"no","no",0.560064396918105,0.514025403546702,-0.0460389933714033
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",33,"forager",2,604727,474542,72925,199409,"no","no",0.892385767326002,0.704119438950309,-0.188266328375693
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",34,"forager",2,671325,673354,12055,9213,"no","no",0.982359741285961,0.98650242393787,0.00414268265190887
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",35,"forager",2,585850,518399,83146,146187,"no","no",0.875715250913309,0.780032982939755,-0.0956822679735539
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",36,"forager",2,630469,641824,50664,37066,"no","no",0.925618051100152,0.945402053351795,0.0197840022516426
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",37,"nurse",1,672588,656689,393,6361,"no","no",0.999416031061798,0.990406455018475,-0.00900957604332298
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",38,"forager",2,231182,298046,396874,366167,"no","no",0.368091380386462,0.448720515858618,0.0806291354721553
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",39,"nurse",1,667036,645747,2542,1647,"no","no",0.996203578970635,0.997455954179371,0.00125237520873622
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",40,"forager",2,511304,588234,139143,87437,"no","no",0.786080956634438,0.870592344499024,0.0845113878645863
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",41,"forager",2,659533,679258,14526,912,"no","no",0.978449957644657,0.998659158739727,0.0202092010950696
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",42,"forager",2,270669,377521,390946,296710,"no","no",0.409103481632067,0.559928273840865,0.150824792208798
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",43,"forager",2,338975,323987,338857,350451,"no","no",0.500087042216951,0.480380702154979,-0.0197063400619711
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",44,"forager",2,508167,540006,150233,90999,"no","no",0.771821081409477,0.855787196614924,0.0839661152054464
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",45,"forager",2,344054,379394,317803,287232,"no","no",0.519831323080363,0.569125716668717,0.0492943935883535
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",46,"nurse",1,681154,681506,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",47,"nurse",1,679808,680428,114,0,"no","no",0.999832333708867,1,0.000167666291133406
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",48,"nurse",1,646135,663757,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",49,"forager",2,628430,672517,37508,608,"no","no",0.943676438347113,0.999096750232126,0.055420311885013
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",50,"nurse",1,658237,666464,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",51,"nurse",1,662536,672492,257,0,"no","no",0.999612246960967,1,0.000387753039033267
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",52,"forager",2,595163,638199,78340,36480,"no","no",0.883682774983927,0.94592984219162,0.0622470672076927
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",53,"forager",2,617968,414214,49608,74693,"no","no",0.925689359713351,0.847224523273342,-0.0784648364400086
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",54,"forager",2,653549,657803,25365,18228,"no","no",0.962638861475828,0.973036739439464,0.010397877963636
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",55,"forager",2,443189,521912,240040,94300,"no","no",0.648668308868622,0.84696825118628,0.198299942317658
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",56,"nurse",1,652764,618950,0,6920,"no","no",1,0.988943390800006,-0.0110566091999936
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",57,"nurse",1,666838,675627,0,48,"no","no",1,0.99992895992896,-7.10400710400849e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",58,"nurse",1,678257,674503,0,349,"no","no",1,0.999482849572943,-0.000517150427056579
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",59,"forager",2,628716,629588,50541,44999,"no","no",0.925593700175339,0.933294000625568,0.00770030045022929
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",60,"forager",2,447145,520668,230177,156177,"no","no",0.660166065770786,0.769257363207234,0.109091297436448
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",61,"nurse",1,684173,674128,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",62,"nurse",1,670617,681389,7818,218,"no","no",0.98847641999602,0.999680167603913,0.0112037476078923
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",63,"forager",2,666733,674048,9919,4877,"no","no",0.98534106157966,0.99281658504253,0.00747552346287061
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",64,"forager",2,187615,343810,489567,334953,"no","no",0.277052550126849,0.506524368594045,0.229471818467196
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",65,"nurse",1,603359,673126,310,48,"no","no",0.99948647354759,0.99992869599836,0.000442222450770191
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",66,"forager",2,630162,660977,45802,16190,"no","no",0.932241953713511,0.976091569730953,0.0438496160174413
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",67,"forager",2,294760,310883,355111,341377,"no","no",0.453566938669367,0.476624352252169,0.0230574135828027
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",68,"forager",2,570467,673950,98976,10440,"no","no",0.852151714186271,0.984745539823785,0.132593825637513
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",69,"nurse",1,666863,677339,10849,5,"no","no",0.983991725098567,0.999992618226485,0.0160008931279177
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",70,"forager",2,517101,344340,153442,292071,"no","no",0.771167546302027,0.541065443557701,-0.230102102744326
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",71,"forager",2,256944,306045,421805,373833,"no","no",0.378555253856728,0.450146938127135,0.071591684270407
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",72,"nurse",1,670196,683140,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",73,"nurse",1,628300,665951,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",74,"forager",2,457444,420466,163487,253647,"no","no",0.736706655006756,0.623732222935917,-0.112974432070839
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",75,"forager",2,468824,383780,187040,250447,"no","no",0.714818925874876,0.605114572542639,-0.109704353332238
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",76,"forager",2,512505,613683,163632,62699,"no","no",0.757989874833059,0.907302382381554,0.149312507548495
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",77,"forager",2,304295,364374,339765,279089,"no","no",0.472463745613763,0.566270321681278,0.093806576067515
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",79,"forager",2,454818,441983,190258,215820,"no","no",0.70506110907862,0.67190785083072,-0.0331532582479004
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",80,"forager",2,642549,671046,30297,6111,"no","no",0.954971865776121,0.990975504941985,0.0360036391658642
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",81,"forager",2,454073,440551,227400,238508,"no","no",0.666311064414878,0.648766896543599,-0.0175441678712784
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",82,"nurse",1,676069,680833,1428,0,"no","no",0.997892241589262,1,0.0021077584107384
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",83,"forager",2,591196,653896,81527,19792,"no","no",0.878810446498782,0.970621415254539,0.0918109687557573
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",84,"nurse",1,674824,668534,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",85,"nurse",1,670822,679451,271,9,"exposed","no",0.99959618115522,0.999986754187149,0.000390573031928798
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",86,"nurse",1,667633,666749,341,203,"no","no",0.999489501088366,0.999695630270244,0.000206129181878567
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",87,"forager",2,621311,573697,30834,100389,"no","no",0.952719103880272,0.851073898582673,-0.101645205297599
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",88,"forager",2,541090,317877,140564,356728,"no","no",0.793789811253216,0.471204630858058,-0.322585180395159
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",89,"forager",2,498050,534130,170447,135838,"no","no",0.745029521448862,0.797247032694099,0.0522175112452367
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",90,"forager",2,445153,417771,232809,260938,"no","no",0.656604647458117,0.615537734139373,-0.0410669133187437
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",91,"nurse",1,668900,647320,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",92,"forager",2,648969,643316,24209,35308,"exposed","no",0.964037743360597,0.947971188758429,-0.0160665546021682
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",93,"forager",2,372426,318729,307467,360328,"no","no",0.547771487572309,0.46937002342955,-0.0784014641427591
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",94,"nurse",1,673703,683570,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",95,"forager",2,475650,460903,185151,207472,"no","no",0.719808232735725,0.689587432204975,-0.0302208005307505
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",96,"forager",2,589944,664709,21897,10795,"no","no",0.964211290188137,0.984019339633814,0.019808049445677
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",97,"forager",2,664743,414272,19030,267046,"no","no",0.972169126303612,0.608044995141769,-0.364124131161843
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",98,"nurse",1,674524,634854,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",99,"nurse",1,669542,662871,9577,17030,"exposed","no",0.985897905963461,0.974952235693138,-0.0109456702703238
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",100,"nurse",1,672583,679956,406,0,"no","no",0.999396721194551,1,0.000603278805448526
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",101,"forager",2,440692,408874,211179,209277,"exposed","no",0.676041732183208,0.661446798597754,-0.0145949335854545
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",102,"forager",2,618521,620873,28150,32229,"no","no",0.956469363865088,0.950652424889221,-0.00581693897586655
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",103,"forager",2,359912,449746,310476,228572,"no","no",0.536871185045078,0.663031203653744,0.126160018608665
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",104,"forager",2,664690,668200,4153,12141,"no","no",0.993790770031233,0.982154537210017,-0.0116362328212163
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",105,"forager",2,458711,442247,190640,189670,"no","no",0.706414558536138,0.699849822049415,-0.00656473648672373
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",106,"nurse",1,663798,602978,0,8184,"no","no",1,0.986609115095507,-0.0133908849044934
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP7/R7BS_09-04-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R7BS",184,"BS",107,"forager",2,609981,571583,65500,100900,"exposed","no",0.903032061597588,0.849959032421637,-0.0530730291759501
