"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
52 "CapsuleDef4" 0 20 0.5 40 3 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.488 0.625 0.606 0.714 0.307 0.463 0.458 0.482
52 "CapsuleDef4" 0 20 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.501 0.649 0.638 0.699 0.36 0.593 0.644 0.449
52 "CapsuleDef4" 0 20 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.514 0.669 0.663 0.696 0.339 0.557 0.597 0.44
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.236 0.583 0.897 0.243
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.322 0.395 0.351 0.796 0.226 0.299 0.265 0.608
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.312 0.566 0.649 0.375
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.295 0.362 0.319 0.796 0.223 0.287 0.25 0.675
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.319 0.533 0.572 0.419
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.292 0.594 0.753 0.322
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.276 0.63 0.906 0.284
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.429 0.605 0.608 0.593 0.178 0.377 0.45 0.228
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.15 0.186 0.156 0.806 0.093 0.118 0.098 0.649
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.524 0.658 0.641 0.742 0.311 0.49 0.501 0.45
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.174 0.215 0.182 0.795 0.116 0.146 0.122 0.706
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.472 0.593 0.565 0.742 0.277 0.425 0.42 0.45
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.496 0.64 0.625 0.707 0.35 0.561 0.593 0.461
53 "CapsuleDef4" 0.2 20 0.5 32 2 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.504 0.649 0.636 0.707 0.315 0.509 0.53 0.437
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.243 0.591 0.894 0.25
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.275 0.341 0.299 0.776 0.234 0.297 0.26 0.699
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.299 0.544 0.619 0.367
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.317 0.389 0.345 0.796 0.233 0.303 0.268 0.64
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.353 0.519 0.518 0.525
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.299 0.59 0.725 0.337
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.295 0.641 0.879 0.308
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.417 0.615 0.633 0.55 0.148 0.355 0.476 0.177
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.156 0.192 0.162 0.812 0.1 0.129 0.108 0.591
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.52 0.648 0.625 0.756 0.221 0.428 0.487 0.288
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.224 0.276 0.237 0.797 0.13 0.167 0.141 0.632
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.488 0.607 0.578 0.758 0.333 0.48 0.469 0.535
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.497 0.638 0.621 0.714 0.298 0.54 0.611 0.368
54 "CapsuleDef4" 0.2 20 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.512 0.657 0.644 0.714 0.302 0.523 0.571 0.391
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.264 0.606 0.863 0.276
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.308 0.377 0.332 0.806 0.231 0.301 0.266 0.64
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.308 0.547 0.613 0.382
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.316 0.386 0.342 0.802 0.241 0.308 0.271 0.684
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.355 0.513 0.506 0.542
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.305 0.608 0.761 0.337
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.283 0.62 0.85 0.298
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.376 0.571 0.588 0.51 0.167 0.359 0.434 0.213
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.18 0.223 0.189 0.79 0.108 0.137 0.115 0.65
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.524 0.658 0.641 0.742 0.338 0.507 0.508 0.503
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.187 0.23 0.195 0.812 0.135 0.169 0.142 0.729
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.475 0.591 0.56 0.758 0.284 0.426 0.416 0.473
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.492 0.631 0.613 0.714 0.337 0.533 0.555 0.461
55 "CapsuleDef4" 0.2 20 0.5 40 2 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.497 0.645 0.633 0.698 0.355 0.541 0.553 0.497
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.243 0.591 0.894 0.25
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.286 0.351 0.308 0.803 0.164 0.208 0.177 0.7
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.311 0.555 0.627 0.382
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.37 0.452 0.407 0.803 0.24 0.307 0.269 0.691
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.344 0.495 0.485 0.542
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.305 0.594 0.727 0.344
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.338 0.664 0.841 0.361
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.405 0.625 0.662 0.51 0.222 0.459 0.556 0.27
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.129 0.16 0.133 0.808 0.092 0.116 0.096 0.726
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.53 0.659 0.638 0.758 0.32 0.485 0.486 0.483
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.184 0.228 0.194 0.784 0.126 0.158 0.133 0.702
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.493 0.613 0.585 0.758 0.309 0.442 0.424 0.533
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.51 0.644 0.625 0.735 0.326 0.494 0.495 0.488
56 "CapsuleDef4" 0.2 20 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.514 0.652 0.635 0.73 0.33 0.502 0.506 0.488
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.221 0.562 0.891 0.227
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.092 0.114 0.094 0.811 0.069 0.086 0.07 0.761
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.229 0.488 0.614 0.268
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.28 0.345 0.303 0.79 0.182 0.235 0.202 0.643
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.279 0.463 0.483 0.398
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.221 0.489 0.639 0.253
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.256 0.609 0.909 0.263
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.451 0.694 0.753 0.529 0.159 0.416 0.635 0.175
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.06 0.074 0.061 0.815 0.039 0.049 0.04 0.734
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.493 0.62 0.596 0.742 0.33 0.51 0.519 0.474
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.095 0.119 0.098 0.795 0.06 0.075 0.062 0.675
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.476 0.598 0.571 0.742 0.296 0.445 0.438 0.478
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.492 0.64 0.627 0.696 0.35 0.611 0.694 0.414
57 "CapsuleDef4" 0.4 20 0.5 32 2 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.488 0.628 0.611 0.707 0.295 0.518 0.569 0.38
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.221 0.562 0.891 0.227
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.142 0.175 0.147 0.806 0.107 0.134 0.112 0.724
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.227 0.508 0.674 0.255
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.123 0.153 0.127 0.779 0.069 0.088 0.072 0.578
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.231 0.413 0.442 0.327
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.232 0.533 0.737 0.253
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.253 0.595 0.869 0.263
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.418 0.678 0.753 0.484 0.09 0.327 0.928 0.091
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.079 0.098 0.08 0.787 0.046 0.057 0.047 0.66
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.532 0.692 0.69 0.699 0.318 0.514 0.536 0.439
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.092 0.114 0.094 0.792 0.053 0.067 0.055 0.602
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.473 0.589 0.558 0.756 0.335 0.487 0.477 0.53
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.488 0.65 0.645 0.667 0.314 0.536 0.583 0.405
58 "CapsuleDef4" 0.4 20 0.5 32 3 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.506 0.645 0.629 0.721 0.313 0.553 0.619 0.387
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.236 0.583 0.897 0.243
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.067 0.084 0.068 0.799 0.045 0.057 0.046 0.748
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.238 0.504 0.637 0.275
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.273 0.337 0.295 0.782 0.18 0.231 0.198 0.662
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.237 0.406 0.422 0.352
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.229 0.488 0.616 0.267
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.256 0.609 0.909 0.263
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.451 0.694 0.753 0.529 0.193 0.472 0.678 0.213
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.056 0.07 0.057 0.815 0.038 0.047 0.038 0.748
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.498 0.626 0.602 0.742 0.352 0.528 0.533 0.509
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.084 0.105 0.086 0.751 0.061 0.076 0.063 0.66
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.472 0.584 0.551 0.765 0.31 0.442 0.423 0.535
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.492 0.64 0.627 0.696 0.35 0.611 0.694 0.414
59 "CapsuleDef4" 0.4 20 0.5 40 2 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.481 0.624 0.609 0.696 0.322 0.544 0.59 0.414
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.236 0.583 0.897 0.243
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.195 0.241 0.206 0.796 0.139 0.176 0.149 0.678
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.235 0.493 0.616 0.275
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.242 0.3 0.259 0.785 0.157 0.204 0.175 0.608
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.246 0.41 0.422 0.371
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.269 0.549 0.682 0.308
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.552 0.738 0.756 0.672 0.256 0.609 0.909 0.263
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_all" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.428 0.691 0.771 0.49 0.173 0.426 0.607 0.195
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_sbc" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.084 0.104 0.086 0.792 0.05 0.062 0.051 0.705
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_ros" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.483 0.606 0.58 0.742 0.33 0.489 0.484 0.508
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_rus" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.084 0.105 0.086 0.781 0.051 0.064 0.052 0.721
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_smote" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.464 0.578 0.545 0.756 0.28 0.398 0.376 0.523
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.488 0.635 0.621 0.696 0.334 0.533 0.556 0.456
60 "CapsuleDef4" 0.4 20 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0361965791174651 0.0451337372953036 0.0365163615456349 0.805194805194805 0.488 0.635 0.621 0.696 0.334 0.533 0.556 0.456
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_all" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.568 0.748 0.765 0.688 0.236 0.583 0.897 0.243
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_sbc" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.188 0.231 0.196 0.837 0.125 0.156 0.13 0.772
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_ros" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.568 0.748 0.765 0.688 0.337 0.655 0.818 0.365
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_rus" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.297 0.364 0.32 0.804 0.196 0.249 0.214 0.699
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_smote" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.568 0.748 0.765 0.688 0.384 0.603 0.64 0.49
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_borderline_smote_type1" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.568 0.748 0.765 0.688 0.207 0.518 0.788 0.219
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_RF_borderline_smote_type2" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.568 0.748 0.765 0.688 0.315 0.674 0.924 0.323
61 "CapsuleDef4" 0 25 0.5 32 2 0.5 "fit_SVM_all" 0.0358493864049365 0.0446397771214366 0.0360953288593278 0.840290661719233 0.424 0.674 0.74 0.498 0.235 0.526 0.704 0.261
